ADM3_PCODE,young,elderly,working,dependency_ratio
CI040205,1720.4665057488928,123.30664070010867,1839.240957702045,1.0024641625818396
CI040206,4105.914551939628,294.33775159586634,4394.717969585205,1.0012593149295568
CI040301,15569.038055258405,1114.9720507965067,16572.373864456804,1.0067362854900068
CI040302,2242.252566620213,160.6189491391793,2388.1327072833565,1.006171687373606
CI040303,8390.213390275436,601.3981411756274,8956.675587102316,1.0039005481452354
CI040304,8881.357062700416,636.0244615581482,9449.903787606801,1.0071405739326422
CI050101,3652.3899315017734,313.3497204521032,4221.282356501123,0.9394632524039314
CI050102,25365.320826107163,2175.1207224806803,29309.37737587478,0.9396460796624431
CI050103,8621.814659721193,733.7920028506487,9926.34416377697,0.9425027490697075
CI050104,10943.226379464328,938.8529131907437,12647.731843211926,0.9394632523800872
CI050105,7609.645083105993,652.854762047882,8794.91541964095,0.9394632524494689
CI050201,16921.546125034612,1451.7512770657768,19557.228401539433,0.9394632524030936
CI050202,6895.78206861361,591.6102673040534,7969.861851523379,0.9394632523632144
CI050203,11572.218523864236,991.8718287068356,13368.550170512835,0.9398244530872039
CI050204,11304.883935280171,969.5603046480861,13063.636233765761,0.9395886428774197
